Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11648033,2020-04-29 20:43:51,2020-04-29 20:41:07,190933,92583154,0,484,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11648033/SRR11648033.1,SRX8209162,ncov2019_run7_Mar30_NB10,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569415,SAMN14603687,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-014/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,F2B01AA08CE783FAE34C97E7757CE76B,8A98E9EBB760622526B9302AA85FC1BF
SRR11648022,2020-04-29 20:43:52,2020-04-29 20:40:56,211081,102245904,0,484,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648022/SRR11648022.1,SRX8209173,ncov2019_run7_Mar30_NB11,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569426,SAMN14603688,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-016/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,4EF640A0CD281D99C9435BDD78C7405B,04DA01CB828AED6F0D24F7E2A216E9C4
SRR11648011,2020-04-29 20:43:52,2020-04-29 20:40:58,145197,70429464,0,485,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11648011/SRR11648011.1,SRX8209184,ncov2019_run7_Mar30_NB12,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569437,SAMN14603689,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-017/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,0B6A33B5ADBF8471E26E21F06EE83939,F2FDB0A3598827C85CF3CBAA27AB3549
SRR11648000,2020-04-29 20:43:52,2020-04-29 20:40:54,181587,88041129,0,484,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11648000/SRR11648000.1,SRX8209195,ncov2019_run8_Apr1_NB03,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569448,SAMN14603690,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-018/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,9614C37632215D9D48112863CD740FA7,A3F1A5B7C8B357D508D939856260A27E
SRR11647999,2020-04-29 20:43:52,2020-04-29 20:40:52,330039,160022077,0,484,140,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11647999/SRR11647999.1,SRX8209196,ncov2019_run7_Mar30_NB13,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569449,SAMN14603691,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-019/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,B6618712ECD1D806552E0CE08ECFD58D,5FAF6F7B3D89C0A374943D625BE8E61B
SRR11647998,2020-04-29 20:43:52,2020-04-29 20:40:52,347812,168247849,0,483,147,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11647998/SRR11647998.1,SRX8209197,ncov2019_run8_Apr1_NB04,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569450,SAMN14603692,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-020/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,7BA0BB1D5B891E8785B3A46783A1F89D,789AAE85F5BBADFB2E6283A4CD2605D3
SRR11647997,2020-04-29 20:43:52,2020-04-29 20:40:54,338705,164001306,0,484,143,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11647997/SRR11647997.1,SRX8209198,ncov2019_run8_Apr1_NB05,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569451,SAMN14603693,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-021/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,098E974F5D7610D2F000F8DB76D2D716,90741CC2F514301BAB86EC3029809B8D
SRR11648053,2020-04-29 20:43:51,2020-04-29 20:41:03,244447,118216371,0,483,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11648053/SRR11648053.1,SRX8209142,ncov2019_run8_Apr1_NB07,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569395,SAMN14603695,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-023/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,34F374699D077FCB8C10B061CC97602C,A65ACCA6A4CBC504FFD8530C83941B24
SRR11648052,2020-04-29 20:43:51,2020-04-29 20:41:04,260323,126153197,0,484,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11648052/SRR11648052.1,SRX8209143,ncov2019_run8_Apr1_NB08,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569396,SAMN14603696,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-024/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,95C7E38269B772D022F853C25CD87CED,46D48606A91B658E90C907805EF482A8
SRR11648049,2020-04-29 20:43:51,2020-04-29 20:41:05,308579,149416946,0,484,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648049/SRR11648049.1,SRX8209146,ncov2019_run8_Apr1_NB11,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569399,SAMN14603699,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-027/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,D80FB3DF97F610E83394448B342461C8,EA9EE4E25C7D96DD16BE956093B34D0B
SRR11648048,2020-04-29 20:43:51,2020-04-29 20:41:02,180428,87581649,0,485,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11648048/SRR11648048.1,SRX8209147,ncov2019_run7_Mar30_NB14,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569400,SAMN14603700,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-028/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,6642D75C16BAAFA3968D6D975DC1A360,3C5B9F0947E4F2DEAEC0553FD7233837
SRR11648047,2020-04-29 20:43:51,2020-04-29 20:40:59,201433,97651444,0,484,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648047/SRR11648047.1,SRX8209148,ncov2019_run7_Mar30_NB15,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569401,SAMN14603701,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-029/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,D7654D13EF51A82CDC23603195642DB9,E1E35651945E1B74CB8842DDC73015F6
SRR11648045,2020-04-29 20:43:51,2020-04-29 20:41:25,180512,87437823,0,484,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648045/SRR11648045.1,SRX8209150,ncov2019_run8_Apr1_NB12,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569403,SAMN14603703,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-031/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,159E26A512F89DA6AC9BA3AE93D6066B,4E2F082DE58052E2024427F9A758C7CE
SRR11648043,2020-04-29 20:43:51,2020-04-29 20:40:55,150139,72893760,0,485,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648043/SRR11648043.1,SRX8209152,ncov2019_run9_Apr4_NB01,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569405,SAMN14603704,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-032/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,9C58F066BA91FCB078C2CD2892232FFC,524044D810B5199B5C3F55A75EA48243
SRR11648042,2020-04-29 20:43:51,2020-04-29 20:41:10,235448,114195972,0,485,100,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648042/SRR11648042.1,SRX8209153,ncov2019_run9_Apr4_NB02,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569406,SAMN14603705,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-033/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,825407667360C4D4966EE9E257D4B56D,A060EA6B4EEA4C78B12E0AE15B3A8DAF
SRR11648041,2020-04-29 20:43:51,2020-04-29 20:41:03,267554,129945617,0,485,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11648041/SRR11648041.1,SRX8209154,ncov2019_run7_Mar30_NB17,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569407,SAMN14603706,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-034/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,EC59473FA96FB08F4118EDECE3134F33,CBCF1275C966171EC2723C5FE1190DDA
SRR11648040,2020-04-29 20:43:51,2020-04-29 20:41:12,204061,98892288,0,484,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648040/SRR11648040.1,SRX8209155,ncov2019_run8_Apr1_NB13,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569408,SAMN14603707,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-035/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,CA74CD43032F950F5EB27B5BD20C7541,8B38AAD4A2B6317489D4C73E943CA0A7
SRR11648039,2020-04-29 20:43:51,2020-04-29 20:41:06,342356,166118468,0,485,145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11648039/SRR11648039.1,SRX8209156,ncov2019_run7_Mar30_NB18,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569409,SAMN14603708,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-036/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,35B6177B8BC49BC007F76FA4264836C6,BD408EF992B1B8C06E7B549C957950D9
SRR11648038,2020-04-29 20:43:51,2020-04-29 20:41:04,324358,157264487,0,484,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648038/SRR11648038.1,SRX8209157,ncov2019_run7_Mar30_NB19,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569410,SAMN14603709,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-037/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,4997CEFE2A8F6278211AD3ACA3F05D82,D950A6206557DB2779FE6C16CE636752
SRR11648037,2020-04-29 20:43:51,2020-04-29 20:41:01,313418,152281004,0,485,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11648037/SRR11648037.1,SRX8209158,ncov2019_run9_Apr4_NB21,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569411,SAMN14603710,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-038/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,8C58584BB1473FE4132F831A05418371,DA321A6440946136D1D65BA1A96678E6
SRR11648036,2020-04-29 20:43:51,2020-04-29 20:41:05,362200,175892758,0,485,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11648036/SRR11648036.1,SRX8209159,ncov2019_run7_Mar30_NB21,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569412,SAMN14603711,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-039/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,7D0EDE8C8D0EE727E6AF1BBDCC679CF0,2C251E7D55DD208A77C6D50106015A44
SRR11648035,2020-04-29 20:43:51,2020-04-29 20:41:05,361289,175604628,0,486,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11648035/SRR11648035.1,SRX8209160,ncov2019_run7_Mar30_NB22,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569413,SAMN14603712,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-040/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,088541BBA57BDCA0492072F46F040581,28BB91AE48D6D04A2FAB578F45467D9D
SRR11648034,2020-04-29 20:43:51,2020-04-29 20:41:08,340077,164959811,0,485,144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648034/SRR11648034.1,SRX8209161,ncov2019_run9_Apr4_NB03,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569414,SAMN14603713,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-041/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,C8EF9668D224855BED4ED54067B0A79C,B620E35BE2F789D46BA99CEA1EA0D4D4
SRR11648032,2020-04-29 20:43:51,2020-04-29 20:41:01,253817,123414037,0,486,108,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648032/SRR11648032.1,SRX8209163,ncov2019_run9_Apr4_NB22,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569416,SAMN14603714,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-042/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,2B5807793AED264E1BBC53DB521B173C,C5CBB195DD4A226B6B280591CCC585EB
SRR11648031,2020-04-29 20:43:52,2020-04-29 20:41:02,289837,140658618,0,485,123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11648031/SRR11648031.1,SRX8209164,ncov2019_run8_Apr1_NB16,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569417,SAMN14603715,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-043/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,62021A56B8355D7B8CFE8F87412A6E7F,3628E80DB69943AD0B6BEDCEF8C98A51
SRR11648030,2020-04-29 20:43:52,2020-04-29 20:40:59,178495,86493310,0,484,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11648030/SRR11648030.1,SRX8209165,ncov2019_run5_Mar27_NB01,AMPLICON,PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255253,PRJNA614976,,614976,SRS6569418,SAMN14603716,simple,2697049,Severe acute respiratory syndrome coronavirus 2,hCoV-19/USA/CT-Yale-044/2020,,,,,,,no,,,,,YALE SCHOOL OF PUBLIC HEALTH,SRA1070470,,public,0BA2E1BD07BB12D660DDEB5BEBBDBD73,279B74667A76CF44344C6B6447EB356C
